date,stage,ticker,company_name,allocated_capital,entry_price,exit_status,pnl,return_pct
2026-08-05,08:30 Morning TOP 5,8058.JP,三菱商事,1859188.4,4895.0,TP_HIT,66930.8,3.6
2026-08-05,10:30 Intraday TOP 3,3103.JP,ユニチカ,2065764.9,4097.0,SL_HIT,-44207.4,-2.14
2026-08-05,10:30 Intraday TOP 3,7094.JP,ネクストーン,2065764.9,3159.0,SL_HIT,-42554.8,-2.06
2026-08-05,10:30 Intraday TOP 3,4635.JP,東インキ,2065764.9,3650.0,TP_HIT,77053.0,3.73
2026-08-05,10:30 Intraday TOP 3,4052.JP,フィーチャ,2065764.9,5205.0,TP_HIT,72508.3,3.51
2026-08-05,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,2065764.9,1252.0,TP_HIT,78292.5,3.79
2026-08-05,10:30 Intraday TOP 3,6998.JP,タングス,2065764.9,2316.0,TP_HIT,81184.6,3.93
2026-08-06,08:30 Morning TOP 5,6645.JP,オムロン,1893898.3,5916.0,TP_HIT,69506.1,3.67
2026-08-06,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1893898.3,5934.0,TP_HIT,67422.8,3.56
2026-08-06,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1893898.3,3521.0,TP_HIT,64013.8,3.38
2026-08-06,08:30 Morning TOP 5,6146.JP,ディスコ,1893898.3,2362.0,SL_HIT,-37309.8,-1.97
2026-08-06,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1893898.3,1875.0,SL_HIT,-37878.0,-2.0
2026-08-06,08:30 Morning TOP 5,6920.JP,レーザーテック,1893898.3,4123.0,TP_HIT,73672.6,3.89
2026-08-06,08:30 Morning TOP 5,6861.JP,キーエンス,1893898.3,3744.0,TP_HIT,63256.2,3.34
2026-08-06,08:30 Morning TOP 5,7011.JP,三菱重工業,1893898.3,2356.0,TP_HIT,72346.9,3.82
2026-08-06,08:30 Morning TOP 5,6501.JP,日立製作所,1893898.3,3136.0,TP_HIT,64960.7,3.43
2026-08-06,08:30 Morning TOP 5,8058.JP,三菱商事,1893898.3,5871.0,SL_HIT,-38635.5,-2.04
2026-08-06,10:30 Intraday TOP 3,3103.JP,ユニチカ,2104331.4,5980.0,TP_HIT,81858.5,3.89
2026-08-06,10:30 Intraday TOP 3,7094.JP,ネクストーン,2104331.4,1612.0,TP_HIT,80595.9,3.83
2026-08-06,10:30 Intraday TOP 3,4635.JP,東インキ,2104331.4,5372.0,TP_HIT,78491.6,3.73
2026-08-06,10:30 Intraday TOP 3,4052.JP,フィーチャ,2104331.4,2357.0,TP_HIT,73862.0,3.51
2026-08-06,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,2104331.4,4379.0,TP_HIT,79754.2,3.79
2026-08-06,10:30 Intraday TOP 3,6998.JP,タングス,2104331.4,2918.0,SL_HIT,-44191.0,-2.1
2026-08-07,08:30 Morning TOP 5,6645.JP,オムロン,1936601.9,1512.0,TP_HIT,71073.3,3.67
2026-08-07,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1936601.9,3842.0,TP_HIT,68943.0,3.56
2026-08-07,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1936601.9,5762.0,TP_HIT,65457.1,3.38
2026-08-07,08:30 Morning TOP 5,6146.JP,ディスコ,1936601.9,2034.0,SL_HIT,-38151.1,-1.97
2026-08-07,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1936601.9,2360.0,SL_HIT,-38732.0,-2.0
2026-08-07,08:30 Morning TOP 5,6920.JP,レーザーテック,1936601.9,1070.0,TP_HIT,75333.8,3.89
2026-08-07,08:30 Morning TOP 5,6861.JP,キーエンス,1936601.9,2061.0,TP_HIT,64682.5,3.34
2026-08-07,08:30 Morning TOP 5,7011.JP,三菱重工業,1936601.9,1341.0,TP_HIT,73978.2,3.82
2026-08-07,08:30 Morning TOP 5,6501.JP,日立製作所,1936601.9,2663.0,TP_HIT,66425.4,3.43
2026-08-07,08:30 Morning TOP 5,8058.JP,三菱商事,1936601.9,2010.0,SL_HIT,-39506.7,-2.04
2026-08-07,10:30 Intraday TOP 3,3103.JP,ユニチカ,2151779.9,2432.0,TP_HIT,83704.2,3.89
2026-08-07,10:30 Intraday TOP 3,7094.JP,ネクストーン,2151779.9,5346.0,TP_HIT,82413.2,3.83
2026-08-07,10:30 Intraday TOP 3,4635.JP,東インキ,2151779.9,1366.0,TP_HIT,80261.4,3.73
2026-08-07,10:30 Intraday TOP 3,4052.JP,フィーチャ,2151779.9,3609.0,TP_HIT,75527.5,3.51
2026-08-07,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,2151779.9,3462.0,TP_HIT,81552.5,3.79
2026-08-07,10:30 Intraday TOP 3,6998.JP,タングス,2151779.9,3722.0,SL_HIT,-45187.4,-2.1
